4.81300,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.51
4.83600,-0.001953,0,-0.001953,-0.001953,0,-0.001953,7106.51
4.85600,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.51
4.87800,0.001953,-0.001953,0.001953,0.001953,-0.001953,0.001953,7106.51
4.89900,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.41
4.91900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.41
4.93100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.41
4.95200,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.41
4.97200,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.41
4.99400,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.96
5.01500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.96
5.03500,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.96
5.05800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.96
5.07900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.74
5.10000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.74
5.12100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.74
5.13200,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7107.74
5.15300,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.74
5.17300,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.13
5.19500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
5.21700,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7107.13
5.23800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
5.25800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
5.27900,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.51
5.30100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.51
5.31100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.51
5.33200,-0.001953,0.001953,0.001953,-0.001953,0.001953,0.001953,7106.51
5.35300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
5.37400,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
5.39600,0.144531,0.101563,9.824219,0.144531,0.101563,9.824219,7106.51
5.41800,0,0,0.001953,0,0,0.001953,7106.51
5.44000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
5.45000,0,-0.001953,-0.001953,0,-0.001953,-0.001953,7106.51
5.47000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
5.49300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
5.51400,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.79
5.53400,0.005859,0,0.003906,0.005859,0,0.003906,7106.79
5.55700,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.79
5.57800,0.003906,0,0.001953,0.003906,0,0.001953,7107.3
5.58800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.3
5.61000,0.001953,-0.001953,-0.001953,0.001953,-0.001953,-0.001953,7107.3
5.63100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.3
5.65200,0.003906,0,0,0.003906,0,0,7107.3
5.67300,0.144531,0.101563,9.824219,0.144531,0.101563,9.824219,7106.07
5.69400,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.07
5.71500,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.07
5.73600,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.07
5.75700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
5.77900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
5.79100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
5.81200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
5.83400,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
5.85600,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.85
5.87700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.85
5.89800,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.85
5.91900,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.85
5.93000,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.85
5.95200,0.003906,-0.001953,0,0.003906,-0.001953,0,7106.68
5.97300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.68
5.99600,0,-0.001953,0,0,-0.001953,0,7106.68
6.01700,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.68
