4.614,-0.121094,0.253906,9.792969
4.625,-0.160156,0.253906,9.792969
4.646,-0.121094,0.253906,9.792969
4.657,-0.160156,0.253906,9.792969
4.668,-0.121094,0.253906,9.792969
4.679,-0.082031,0.21875,9.792969
4.7,-0.121094,0.21875,9.824219
4.711,-0.121094,0.253906,9.792969
4.722,-0.121094,0.21875,9.792969
4.734,-0.121094,0.253906,9.824219
4.755,-0.121094,0.253906,9.753906
4.766,-0.082031,0.292969,9.792969
4.776,-0.121094,0.253906,9.753906
4.797,-0.121094,0.253906,9.792969
4.809,-0.121094,0.253906,9.792969
4.819,-0.121094,0.253906,9.753906
4.829,-0.160156,0.253906,9.753906
4.851,-0.160156,0.292969,9.792969
4.862,-0.160156,0.253906,9.753906
4.872,-0.160156,0.253906,9.792969
4.893,-0.160156,0.253906,9.792969
4.903,-0.160156,0.253906,9.792969
4.914,-0.121094,0.253906,9.792969
4.936,-0.121094,0.253906,9.792969
4.946,-0.121094,0.21875,9.792969
4.957,-0.121094,0.253906,9.792969
4.978,-0.121094,0.253906,9.753906
4.989,-0.121094,0.253906,9.792969
5,-0.121094,0.253906,9.792969
5.011,-0.121094,0.253906,9.792969
5.032,-0.121094,0.253906,9.792969
5.043,-0.121094,0.253906,9.792969
5.053,-0.121094,0.292969,9.792969
5.075,-0.121094,0.253906,9.792969
5.085,-0.160156,0.292969,9.792969
5.096,-0.160156,0.253906,9.792969
5.107,-0.160156,0.253906,9.792969
5.127,-0.160156,0.292969,9.753906
5.138,-0.160156,0.292969,9.792969
5.149,-0.160156,0.253906,9.792969
5.17,-0.160156,0.253906,9.792969
5.181,-0.121094,0.253906,9.792969
5.192,-0.160156,0.253906,9.792969
5.212,-0.121094,0.253906,9.792969
5.223,-0.121094,0.253906,9.753906
5.234,-0.121094,0.21875,9.792969
5.255,-0.082031,0.21875,9.792969
5.266,-0.082031,0.21875,9.792969
5.277,-0.121094,0.21875,9.792969
5.297,-0.121094,0.253906,9.792969
5.309,-0.121094,0.21875,9.753906
5.32,-0.121094,0.253906,9.792969
5.33,-0.160156,0.253906,9.792969
5.352,-0.160156,0.253906,9.753906
5.362,-0.160156,0.253906,9.792969
5.373,-0.160156,0.292969,9.792969
5.395,-0.160156,0.292969,9.792969
5.406,-0.121094,0.253906,9.792969
5.417,-0.160156,0.253906,9.792969
5.438,-0.160156,0.292969,9.792969
5.448,-0.160156,0.253906,9.753906
5.459,-0.160156,0.292969,9.792969
5.48,-0.121094,0.253906,9.792969
5.491,-0.121094,0.253906,9.792969
5.502,-0.121094,0.253906,9.792969
5.513,-0.121094,0.253906,9.792969
5.535,-0.082031,0.253906,9.792969
5.546,-0.121094,0.253906,9.792969
5.557,-0.121094,0.253906,9.792969
5.568,-0.121094,0.253906,9.753906
5.589,-0.121094,0.253906,9.792969
5.6,-0.160156,0.253906,9.792969
5.61,-0.121094,0.253906,9.792969
5.631,-0.121094,0.253906,9.792969
5.643,-0.160156,0.253906,9.792969
5.654,-0.121094,0.292969,9.792969
5.675,-0.160156,0.253906,9.792969
5.686,-0.160156,0.253906,9.792969
5.697,-0.121094,0.292969,9.792969
5.708,-0.160156,0.292969,9.792969
5.729,-0.121094,0.292969,9.792969
5.74,-0.121094,0.292969,9.792969
5.751,-0.121094,0.253906,9.792969
5.761,-0.121094,0.21875,9.792969
5.782,-0.121094,0.253906,9.792969
5.792,-0.121094,0.253906,9.792969
5.804,-0.121094,0.253906,9.792969
5.824,-0.121094,0.253906,9.792969
5.835,-0.121094,0.21875,9.792969
